id,province,name,Latitude,Longitude,Type,Name_Type,Year
27871,Gansu,Jiajia Temple,35.634774,103.171836,5,Islam,1981
27872,Gansu,Dagou Mosque,35.416962,103.030149,5,Islam,1982
27873,Gansu,Huaigou Mosque,35.538738,102.940665,5,Islam,1978
27874,Gansu,Mujiahe Mosque,35.423215,103.104017,5,Islam,1970
27875,Gansu,Hongyatou Mosque,35.472323,103.108219,5,Islam,1980
27876,Gansu,Huangdi Mosque,35.580828,102.98135,5,Islam,1981
27877,Gansu,Luojia Grand Mosque,35.503943,102.978809,5,Islam,1982
27878,Gansu,Xiaxigou Mosque,35.405978,103.079849,5,Islam,1952
27879,Gansu,Qianzhuang Mosque,35.482441,103.140425,5,Islam,1980
27880,Gansu,Yinshan Mosque,35.489405,103.003534,5,Islam,1980
27881,Gansu,Yatou Mosque,35.509837,102.938168,5,Islam,1982
27882,Gansu,Baijia Mosque,35.458156,103.005382,5,Islam,1982
27883,Gansu,Xiawan Mosque,35.613722,103.123805,5,Islam,1978
27884,Gansu,Niukexie Mosque,35.538738,102.940665,5,Islam,1979
27885,Gansu,Shanzhuang Temple,35.469709,102.906304,4,Daoism,1979
27886,Gansu,Wangbao Mosque Management Committee,35.532165,103.014663,5,Islam,1980
27887,Gansu,Moya Mosque,35.497814,102.935271,5,Islam,1982
27888,Gansu,Huangjia Minor Temple,35.70799,103.212547,4,Daoism,1985
27889,Gansu,Longwang Temple,35.690877,103.18417,4,Daoism,1981
27890,Gansu,Shangyangpogou Mosque,35.446893,102.974092,5,Islam,1981
27891,Gansu,Quanyan Temple,35.743141,103.109386,4,Daoism,1980
27892,Gansu,Zhijiazhuang Mosque,35.572489,102.98477,5,Islam,1979
27893,Gansu,Shandiha Mosque,35.435755,102.998447,5,Islam,1983
27894,Gansu,Wangbao Temple,35.532165,103.014663,4,Daoism,1980
27895,Gansu,Jiangtian Temple,35.721628,103.190669,4,Daoism,1983
27896,Gansu,Gongzhishan Mosque,35.528089,102.949016,5,Islam,1940
27897,Gansu,Gataizi Mosque,35.655515,103.133627,5,Islam,1980
27898,Gansu,Zhaizi Mosque,35.470629,102.989387,5,Islam,1985
27899,Gansu,Luohujia Mosque,35.472987,103.132414,5,Islam,1991
27900,Gansu,Hejiaguan Mosque,35.482441,103.140425,5,Islam,1986
27901,Gansu,Quanpo Mosque,35.473827,102.927427,5,Islam,1980
27902,Gansu,Gasishan Mosque,35.516819,102.914191,5,Islam,1986
27903,Gansu,Yin Family Temple,35.512663,103.20785,4,Daoism,1994
27904,Gansu,Weijia Temple,35.750901,103.139425,5,Islam,1978
27905,Gansu,Xiejiapo Temple,35.736114,103.168743,4,Daoism,1980
27906,Gansu,Pugou Mosque,35.592224,103.090783,5,Islam,1978
27907,Gansu,Tianjiashan Minor Temple,35.530198,103.219645,4,Daoism,1982
27908,Gansu,Shanlaowa Mosque,35.459726,103.125519,5,Islam,1982
27909,Gansu,Yaohe Buddhist Temple,35.556064,103.05626,3,Buddhism,1981
27910,Gansu,Hanjiashan Mosque,35.473827,102.927427,5,Islam,1982
27911,Gansu,Fushen Temple,35.643923,103.16885,4,Daoism,1927
27912,Gansu,Chengxi Temple,35.472159,103.063971,4,Daoism,1986
27913,Gansu,Yantongshan Mosque,35.489405,103.003534,5,Islam,1981
27914,Gansu,Bapai Temple,35.521961,103.176792,4,Daoism,1985
27915,Gansu,Shimentan Mosque,35.528592,102.865798,5,Islam,1972
27916,Gansu,Xianjiadui Mosque,35.497122,102.999422,5,Islam,1955
27917,Gansu,Qingjing Temple,35.512663,103.20785,5,Islam,1987
27918,Gansu,Beihouzhuang Mosque,35.523564,102.973213,5,Islam,1970
27919,Gansu,Siwan Temple,35.509093,103.051095,4,Daoism,1805
27920,Gansu,Bogetai Mosque,35.543104,102.874254,5,Islam,1981
27921,Gansu,Hexian Mosque,35.489405,103.003534,5,Islam,1979
27922,Gansu,Yangguangjiantan Mosque,35.447408,103.118681,5,Islam,1984
27923,Gansu,Xinzhuang Mosque,35.471858,102.952947,5,Islam,1980
27924,Gansu,Erlang Temple,35.470629,102.989387,4,Daoism,1963
27925,Gansu,Gaojia Mosque,35.454849,103.041876,5,Islam,1979
27926,Gansu,Shiju Mosque,35.446893,102.974092,5,Islam,1981
27927,Gansu,Fushen Temple,35.639051,103.20762,4,Daoism,1999
27928,Gansu,Tangga Mosque,35.511758,102.927321,5,Islam,1980
27929,Gansu,Yujiaping Temple,35.582385,103.129813,5,Islam,1979
27930,Gansu,Luojiawan Mosque,35.265006,103.550942,5,Islam,1980
27931,Gansu,Molu Mosque,35.399764,103.582519,5,Islam,1965
27932,Gansu,Lijia Temple,35.897993,102.966099,5,Islam,1979
27933,Gansu,Taibaba Qubba (Mosque),35.4788,103.5633,5,Islam,1985
27934,Gansu,Xiayaowan Mosque,35.393721,103.514811,5,Islam,1988
27935,Gansu,Mount Liangjing Shi Temple,35.42967,103.320777,4,Daoism,1984
27936,Gansu,Tianchi Temple,35.476876,103.363055,3,Buddhism,1985
27937,Gansu,Xinji Grand Mosque,35.364079,103.402194,5,Islam,1981
27938,Gansu,Dahuangdi Mosque,35.484076,103.389879,5,Islam,1980
27939,Gansu,Dazhilu Mosque,35.364079,103.402194,5,Islam,1982
27940,Gansu,Zhaizi Temple,35.364079,103.402194,4,Daoism,1985
27941,Gansu,Xiawozi Mosque,35.492903,103.243735,5,Islam,1982
27942,Gansu,Songshu Old Mosque,35.415009,103.279751,5,Islam,1979
27943,Gansu,Wolong Temple,35.389797,103.154713,3,Buddhism,1982
27944,Gansu,Yangtai Temple,35.445914,103.207791,5,Islam,1982
27945,Gansu,Shangwozi Mosque,35.492903,103.243735,5,Islam,1982
27946,Gansu,Fuling Temple,35.631438,103.26738,4,Daoism,1980
27947,Gansu,Hetan Mosque,35.631606,103.255947,5,Islam,1981
27948,Gansu,Gazhuang Mosque,35.631606,103.255947,5,Islam,1984
27949,Gansu,Qijiazhuang Mosque,35.897414,103.321407,5,Islam,1980
27950,Gansu,Zheqiao Grand Mosque,35.631606,103.255947,5,Islam,1981
27951,Gansu,Huancheng North Road Mosque Democratic Management Committee,35.66662,103.391,5,Islam,1995
27952,Gansu,City God Temple Management Committee,35.666308,103.390968,4,Daoism,1993
27953,Gansu,Gazhuang Lower Mosque,35.631606,103.255947,5,Islam,1978
27954,Gansu,Fengjiatai Mosque,35.631438,103.26738,5,Islam,1982
27955,Gansu,Luojiawan Mosque,35.631438,103.26738,5,Islam,1903
27956,Gansu,Hetanguan South Mosque,35.738073,103.236946,5,Islam,1986
27957,Gansu,Suoma Mosque Management Committee,35.664442,103.491415,5,Islam,1993
27958,Gansu,Wafang Mosque,35.631606,103.255947,5,Islam,1978
27959,Gansu,Gazhuang New Mosque,35.640961,103.256803,5,Islam,1979
27960,Gansu,Zhangjia Old Mosque,35.699396,103.254638,5,Islam,1981
27961,Gansu,Shangzhuang Mosque,35.677657,103.259385,5,Islam,1989
27962,Gansu,Hujia Yangwa Lower Mosque,35.651284,103.38099,5,Islam,1979
27963,Gansu,Wushan Temple Management Committee,35.666308,103.390968,4,Daoism,1989
27964,Gansu,Xiazhuang Mosque,35.677657,103.259385,5,Islam,1986
27965,Gansu,Hujia Yangwa Upper Mosque,35.651284,103.38099,5,Islam,1979
27966,Gansu,Zhangjia Village New Mosque,35.699396,103.254638,5,Islam,1981
27967,Gansu,Shitoutan Mosque,35.562816,103.281864,5,Islam,1983
27968,Gansu,Shangshitougou Mosque,35.562816,103.281864,5,Islam,1983
27969,Gansu,Beixiaoyuan Grand Mosque,35.677657,103.259385,5,Islam,1996
27970,Gansu,Hewan Mosque,35.677657,103.259385,5,Islam,1988
27971,Gansu,Majia Grand Mosque,35.633244,103.254788,5,Islam,1980
27972,Gansu,Qiaowo Village New Mosque,35.690312,103.268034,5,Islam,1976
27973,Gansu,Falun Temple,36.118534,103.350489,3,Buddhism,1994
27974,Gansu,Sanguan Temple,36.118534,103.350489,4,Daoism,1997
27975,Gansu,Xiaocigou Mosque Management Committee,36.115305,103.365238,5,Islam,1996
27976,Gansu,Qianguantai Mosque Management Committee,36.20467,103.104532,3,Buddhism,2004
27977,Gansu,Jixiang Temple,36.147011,103.279547,3,Buddhism,1986
27978,Gansu,Zhoujia Mosque Management Committee,36.153331,103.255296,3,Buddhism,1993
27979,Gansu,Hongcheng Lama Temple Management Committee,36.176615,103.19015,3,Buddhism,1995
27980,Gansu,Datan Mosque,35.222191,103.733701,5,Islam,1984
27981,Gansu,Quanlong Grand Buddhist Temple,35.222191,103.733701,3,Buddhism,1980
27982,Gansu,Jiupai Buddhist Temple,35.6058,103.9263,3,Buddhism,1980
27983,Gansu,Majiawan Lower Mosque,35.300513,103.960569,5,Islam,1985
27984,Gansu,Majiawan Village Mosque,35.300513,103.960569,5,Islam,1988
27985,Gansu,Xushangshe Mosque,35.635568,103.220017,5,Islam,1979
27986,Gansu,Zhongzhai Temple,35.65799,103.235825,4,Daoism,1984
27987,Gansu,Gongbeizhuang Mosque,35.598694,103.20074,5,Islam,1983
27988,Gansu,Qinsunzhuang Minor Temple,35.511095,103.087385,4,Daoism,1983
27989,Gansu,Jinjiazhuang Mosque,35.610629,103.191416,5,Islam,1984
27990,Gansu,Xin Family Temple,35.520045,103.102127,4,Daoism,1987
27991,Gansu,Qijia Mosque,35.65799,103.235825,5,Islam,1985
27992,Gansu,Wang Family Temple,35.566348,103.22837,4,Daoism,1987
27993,Gansu,Fushen Temple,35.605591,103.257848,4,Daoism,1976
27994,Gansu,Galinjia Mosque,35.566348,103.22837,5,Islam,1980
27995,Gansu,Changjiaqi Minor Temple,35.65799,103.235825,4,Daoism,1987
27996,Gansu,Chenjiagou Minor Temple,35.65799,103.235825,4,Daoism,1986
27997,Gansu,Qianshi Mosque,35.610629,103.191416,5,Islam,1985
27998,Gansu,Yinwa Mosque,35.557281,103.086835,5,Islam,1985
27999,Gansu,Hujiazhuang Mosque,35.623889,103.211165,5,Islam,1980
28000,Gansu,Gongbeizhuang Qubba (Mosque),35.610629,103.191416,5,Islam,1985
28001,Gansu,Gangou Mosque,35.597767,103.205083,5,Islam,1987
28002,Gansu,Xiguan Grand Mosque,35.597767,103.205083,5,Islam,1983
28003,Gansu,Dangtu Mosque,35.575976,103.239235,5,Islam,1985
28004,Gansu,Longjia Mosque,35.643647,103.244811,5,Islam,1980
28005,Gansu,Chuntai Mosque,35.643647,103.244811,5,Islam,1979
28006,Gansu,Dazhuang Mosque,35.643647,103.244811,5,Islam,1979
28007,Gansu,Yangjia Guozi Mosque,35.605591,103.257848,5,Islam,1980
28008,Gansu,Geru Mosque,35.575976,103.239235,5,Islam,1989
28009,Gansu,Yangwahejia Mosque,35.509837,102.938168,5,Islam,1982
28010,Gansu,Zhongshang Temple,35.551837,102.955679,5,Islam,1986
28011,Gansu,Lijiaju Temple,35.532205,103.169366,5,Islam,1968
28012,Gansu,Hegou Mosque,35.609998,103.086973,5,Islam,1981
28013,Gansu,Wolonggou Mosque,35.54595,102.878252,5,Islam,1981
28014,Gansu,Dujiashan Mosque,35.586731,103.05994,5,Islam,1976
28015,Gansu,Nanquan Guanyin Temple Management Committee,35.678385,103.210389,3,Buddhism,1981
28016,Gansu,Dazhuang Mosque,35.471089,103.021306,5,Islam,1982
28017,Gansu,Hongyawan Mosque,35.489405,103.003534,5,Islam,1981
28018,Gansu,Fushen Temple,35.590746,103.153177,4,Daoism,1985
28019,Gansu,Xinmajia Mosque,35.470435,102.969004,5,Islam,1979
28020,Gansu,Xiashitougou Mosque,35.468539,102.949035,5,Islam,1984
28021,Gansu,Zhonglong Temple Management Committee,35.508362,103.113338,3,Buddhism,1980
28022,Gansu,Xiaozhai Village Temple,35.539185,103.258691,4,Daoism,1997
28023,Gansu,Wushan Temple,35.528592,102.865798,4,Daoism,1975
28024,Gansu,Zhaoshan Minor Temple,35.528425,103.07726,4,Daoism,1985
28025,Gansu,Fushen Temple,35.634774,103.171836,4,Daoism,1981
28026,Gansu,Gazhuang Mosque,35.656151,103.161979,5,Islam,1995
28027,Gansu,Galijia Mosque,35.609998,103.086973,5,Islam,1980
28028,Gansu,Wangyangshan Buddhist Temple,35.609998,103.086973,3,Buddhism,1982
28029,Gansu,Hanji Qubba (Mosque) Mosque Management Committee,35.489405,103.003534,5,Islam,1986
28030,Gansu,Ershe Mosque,35.56711,102.943204,5,Islam,1971
28031,Gansu,Dazhuang Mosque,35.446893,102.974092,5,Islam,1982
28032,Gansu,Yangjia Lama Temple,35.509093,103.051095,3,Buddhism,1984
28033,Gansu,Mouqiling Mosque,35.542463,103.06212,5,Islam,1982
28034,Gansu,Xiayinwa Mosque,35.489405,103.003534,5,Islam,1992
28035,Gansu,Shangyinwa Mosque,35.488459,102.982812,5,Islam,1962
28036,Gansu,Guchengshan Mosque,35.476208,103.073983,5,Islam,1982
28037,Gansu,Dacaotan Mosque,35.476208,103.073983,5,Islam,1990
28038,Gansu,Baiya Temple,35.56711,102.943204,5,Islam,1971
28039,Gansu,Xinzhuangke Grand Mosque,35.511758,102.927321,5,Islam,1980
28040,Gansu,Gagou Mosque,35.426326,103.008028,5,Islam,1962
28041,Gansu,Jiaojiaju Temple,35.482441,103.140425,4,Daoism,1979
28042,Gansu,Musuwa Mosque,35.67975,103.244997,5,Islam,1985
28043,Gansu,Xiahejiamo Mosque,35.436653,103.061309,5,Islam,1995
28044,Gansu,Qijiashan Mosque,35.535387,103.029329,5,Islam,1977
28045,Gansu,Zhanfangtan Mosque,35.473827,102.927427,5,Islam,1982
28046,Gansu,Wafang Mosque,35.423215,103.104017,5,Islam,1987
28047,Gansu,Sipoxia Mosque,35.500481,102.961138,5,Islam,1980
28048,Gansu,Majiaju Mosque,35.580828,102.98135,5,Islam,1988
28049,Gansu,Duozhiba Village Mosque,35.440698,103.005959,5,Islam,1982
28050,Gansu,Fan Family Temple,35.483095,102.931974,4,Daoism,1980
28051,Gansu,Potou Mosque,35.518121,103.062176,5,Islam,2001
28052,Gansu,Kangjia Mosque,35.528592,102.865798,5,Islam,1978
28053,Gansu,Xipotou Mosque,35.472323,103.108219,5,Islam,1982
28054,Gansu,Laohushan Mosque,35.459557,103.077323,5,Islam,1985
28055,Gansu,Jutou Minor Temple,35.478869,103.058902,4,Daoism,1983
28056,Gansu,Tianjiahe Mosque,35.518727,102.982846,5,Islam,1920
28057,Gansu,Lijia Mosque,35.572489,102.98477,5,Islam,1978
28058,Gansu,Hanji Mosque Management Committee,35.489405,103.003534,5,Islam,1855
28059,Gansu,Yangwa Mosque,35.530241,103.262504,5,Islam,1978
28060,Gansu,Daling Temple,35.551837,102.955679,5,Islam,1955
28061,Gansu,Pugang Temple Management Committee,35.508862,102.989949,3,Buddhism,1986
28062,Gansu,Duomusi Village Mosque,35.458257,102.9889,5,Islam,1982
28063,Gansu,Songshuzhuang Grand Mosque,35.6032,103.173934,5,Islam,1979
28064,Gansu,Wenjia Mosque,35.439137,102.977714,5,Islam,1984
28065,Gansu,Hejiashang Mosque,35.655515,103.133627,5,Islam,1983
28066,Gansu,Houtan Mosque,35.469709,102.906304,5,Islam,1983
28067,Gansu,Shangnongzhan Temple,35.584588,102.972779,5,Islam,1970
28068,Gansu,Caizigou Mosque,35.523564,102.973213,5,Islam,1970
28069,Gansu,Lu Family Temple,35.512663,103.20785,4,Daoism,1984
28070,Gansu,Majia Old Temple,35.568318,103.259907,5,Islam,1986
28071,Gansu,Longquan Temple,35.690877,103.18417,3,Buddhism,1955
28072,Gansu,Xizhuang Mosque,35.576,103.091833,5,Islam,1980
28073,Gansu,Galing Mosque,35.471858,102.952947,5,Islam,1980
28074,Gansu,Wangmu Temple,35.690877,103.18417,4,Daoism,1986
28075,Gansu,Sipo Mosque,35.500481,102.961138,5,Islam,1980
28076,Gansu,Sanfa Temple,35.462645,103.048453,4,Daoism,1980
28077,Gansu,Dazhuang Grand Mosque,35.471858,102.952947,5,Islam,1978
28078,Gansu,Taita Grand Mosque,35.473827,102.927427,5,Islam,1981
28079,Gansu,Sanshe Mosque,35.458156,103.005382,5,Islam,1983
28080,Gansu,Tiejia Mosque,35.438379,103.02378,5,Islam,1937
28081,Gansu,Guanba Mosque,35.580828,102.98135,5,Islam,1980
28082,Gansu,Dazhuang Mosque Management Committee,35.471858,102.952947,5,Islam,1976
28083,Gansu,Chenshan Mosque,35.539732,103.091406,5,Islam,1981
28084,Gansu,Guozhai Temple,35.518121,103.062176,4,Daoism,1805
28085,Gansu,Duipo Temple,35.490648,103.157815,4,Daoism,1982
28086,Gansu,Galengshan Mosque,35.523564,102.973213,5,Islam,1970
28087,Gansu,Dashanwan Mosque,35.472323,103.108219,5,Islam,1980
28088,Gansu,Dongpotou Mosque,35.472323,103.108219,5,Islam,1953
28089,Gansu,Yinwa Mosque,35.592224,103.090783,5,Islam,1978
28090,Gansu,Hejia Village Mosque,35.655515,103.133627,5,Islam,1980
28091,Gansu,Goukou Mosque,35.607121,103.141283,5,Islam,1981
28092,Gansu,Mengjia Mosque,35.506268,103.278107,5,Islam,1986
28093,Gansu,Xiadaling Mosque,35.473827,102.927427,5,Islam,1985
28094,Gansu,Shangshi Old Mosque,35.590746,103.153177,5,Islam,1980
28095,Gansu,Qianmianzhuang Mosque,35.452555,103.022126,5,Islam,1979
28096,Gansu,Jiangjiazhai Temple,35.711273,103.139113,4,Daoism,1978
28097,Gansu,Shuikuotuo Mosque,35.440698,103.005959,5,Islam,1996
28098,Gansu,Wushan Temple,35.511758,102.927321,4,Daoism,2002
28099,Gansu,Manlu Buddhist Temple,35.423215,103.104017,3,Buddhism,1985
28100,Gansu,Tuolonggou Mosque,35.523564,102.973213,5,Islam,1935
28101,Gansu,Zhaoguan Temple,35.69605,103.219731,4,Daoism,1980
28102,Gansu,Xingshugou Mosque,35.563967,103.244195,5,Islam,1980
28103,Gansu,Gaojiazhuang New Mosque,35.452555,103.022126,5,Islam,2003
28104,Gansu,Hejia Mosque,35.655515,103.133627,5,Islam,1980
28105,Gansu,Śākyamuni Temple,35.64095,103.133097,3,Buddhism,1983
28106,Gansu,Shifo Temple,35.521961,103.176792,3,Buddhism,1979
28107,Gansu,Dazhuang Mosque,35.458156,103.005382,5,Islam,1982
28108,Gansu,Houjia Temple,35.539098,102.9953,5,Islam,1976
28109,Gansu,Liangjiashan Temple,35.502036,103.049782,4,Daoism,1984
28110,Gansu,Jinfo Temple,35.668962,103.138869,3,Buddhism,1998
28111,Gansu,Pogen Mosque,35.634774,103.171836,5,Islam,1983
28112,Gansu,Zhaopai Temple,35.518121,103.062176,4,Daoism,1980
28113,Gansu,Tiejiangzhuang Mosque,35.408347,103.075537,5,Islam,1980
28114,Gansu,Zhongyangwa Mosque,35.528089,102.949016,5,Islam,1996
28115,Gansu,Manisigou Mosque Management Committee,35.516819,102.914191,5,Islam,1985
28116,Gansu,Gayinwa Mosque,35.616559,103.111436,5,Islam,1934
28117,Gansu,Yangwashan Mosque,35.487937,103.13897,5,Islam,1943
28118,Gansu,Yinji Town Grand Mosque Management Committee,35.476208,103.073983,5,Islam,1928
28119,Gansu,Nanpo Mosque,35.412823,103.061153,5,Islam,1979
28120,Gansu,Shangwan Mosque,35.613722,103.123805,5,Islam,1978
28121,Gansu,Hetuo Temple,35.69605,103.219731,4,Daoism,1980
28122,Gansu,Tagen Mosque,35.548738,103.03969,5,Islam,1982
28123,Gansu,Xiadiewa Mosque,35.572489,102.98477,5,Islam,1981
28124,Gansu,Jijia Mosque,35.469709,102.906304,5,Islam,1983
28125,Gansu,Ha'nao Temple,35.765995,103.157995,3,Buddhism,1997
28126,Gansu,Xinglong Temple,35.452555,103.022126,3,Buddhism,1980
28127,Gansu,Manpo Mosque,35.592224,103.090783,5,Islam,1981
28128,Gansu,Gashan Mosque,35.471858,102.952947,5,Islam,1981
28129,Gansu,Songjia Temple,35.509837,102.938168,5,Islam,1983
28130,Gansu,Laoyefen Mosque,35.489405,103.003534,5,Islam,1980
28131,Gansu,Falun Temple,35.634774,103.171836,3,Buddhism,1992
28132,Gansu,Gaoju Grand Mosque,35.62414,103.109443,5,Islam,1978
28133,Gansu,Jianshang Old Mosque,35.498135,103.09639,5,Islam,1985
28134,Gansu,Daliang Temple,35.721628,103.190669,4,Daoism,1983
28135,Gansu,Jiatan Mosque,35.369496,103.074223,5,Islam,1981
28136,Gansu,Chejiaping Temple,35.590746,103.153177,4,Daoism,1981
28137,Gansu,Wolian Mosque,35.528425,103.07726,5,Islam,1981
28138,Gansu,Magou Mosque,35.470629,102.989387,5,Islam,1985
28139,Gansu,Chapoju Mosque,35.470435,102.969004,5,Islam,1979
28140,Gansu,Majiaoling Mosque,35.52765,102.929901,5,Islam,1958
28141,Gansu,Leiyin Temple,35.478869,103.058902,3,Buddhism,1997
28142,Gansu,Shazipo Mosque,35.446893,102.974092,5,Islam,1982
28143,Gansu,Majia New Mosque,35.568318,103.259907,5,Islam,1984
28144,Gansu,Xiazhuang Mosque,35.490271,102.961889,5,Islam,1980
28145,Gansu,Jingfu Temple,35.64095,103.133097,3,Buddhism,1999
28146,Gansu,Diaoqi Mosque,35.435755,102.998447,5,Islam,1980
28147,Gansu,Zhugoumen Temple,35.551837,102.955679,5,Islam,1958
28148,Gansu,Youqibashe Mosque,35.584588,102.972779,5,Islam,1980
28149,Gansu,Erlang Temple,35.643923,103.16885,4,Daoism,1982
28150,Gansu,Zhongwa Mosque,35.518727,102.982846,5,Islam,1922
28151,Gansu,Galingling Mosque,35.607121,103.141283,5,Islam,1982
28152,Gansu,Xishan Mosque,35.416962,103.030149,5,Islam,1980
28153,Gansu,Huangjia Mosque,35.655515,103.133627,5,Islam,1988
28154,Gansu,Datan Mosque,35.535387,103.029329,5,Islam,1982
28155,Gansu,Gankacang Buddhist Temple,35.572489,102.98477,3,Buddhism,1986
28156,Gansu,Longquan Temple,35.462645,103.048453,3,Buddhism,1982
28157,Gansu,Gangling Mosque,35.67975,103.244997,5,Islam,1986
28158,Gansu,Shixiang Mosque,35.448368,102.994877,5,Islam,1981
28159,Gansu,Weichang Temple,35.427336,103.033304,4,Daoism,1873
28160,Gansu,Shanzhuang Mosque,35.52765,102.929901,5,Islam,1958
28161,Gansu,Xiaogoumen Mosque,35.572489,102.98477,5,Islam,1980
28162,Gansu,Sizhuang Mosque,35.497814,102.935271,5,Islam,1980
28163,Gansu,Ersheng Temple,35.471089,103.021306,4,Daoism,1982
28164,Gansu,Yangjiagou Mosque,35.638413,103.109138,5,Islam,1933
28165,Gansu,Yangjia Grand Temple,35.520356,103.231322,4,Daoism,1980
28166,Gansu,Kajia Temple,35.55843,103.03132,5,Islam,1979
28167,Gansu,Houwan Mosque,35.530241,103.262504,5,Islam,1979
28168,Gansu,Heling Mosque,35.609998,103.086973,5,Islam,1980
28169,Gansu,Yuanjiazhuang Grand Mosque,35.538731,103.104323,5,Islam,1972
28170,Gansu,Duoma Mosque,35.440698,103.005959,5,Islam,1980
28171,Gansu,Jianzishan Mosque,35.586731,103.05994,5,Islam,1986
28172,Gansu,Dapeijia Mosque,35.459726,103.125519,5,Islam,1960
28173,Gansu,Shangwan Mosque,35.459726,103.125519,5,Islam,1987
28174,Gansu,Zhangjiapo Minor Temple,35.488085,103.182303,4,Daoism,2003
28175,Gansu,Shanling Mosque,35.488085,103.182303,5,Islam,1982
28176,Gansu,Wangjiashan Mosque,35.586731,103.05994,5,Islam,1983
28177,Gansu,Xiaohe Village Mosque,35.488085,103.182303,5,Islam,1980
28178,Gansu,Qiuchi Grand Temple Management Committee,35.589319,103.010411,4,Daoism,1982
28179,Gansu,Gouduoluo Mosque,35.470435,102.969004,5,Islam,1977
28180,Gansu,Yangwa Mosque,35.470435,102.969004,5,Islam,1977
28181,Gansu,Yuanju Mosque,35.470435,102.969004,5,Islam,1977
28182,Gansu,Qiuchi Mosque,35.589319,103.010411,5,Islam,1925
28183,Gansu,Qingshanding Mosque,35.088078,103.672316,5,Islam,1978
28184,Gansu,Taguan Temple,35.364511,103.6082,4,Daoism,1982
28185,Gansu,Xiawan Lower Mosque,35.353757,103.609651,5,Islam,1981
28186,Gansu,Bangatai Mosque,35.37772,103.68766,5,Islam,1960
28187,Gansu,Eyanggou Upper Mosque,35.361547,103.75754,5,Islam,1982
28188,Gansu,Xiabaojia Temple,35.320972,103.664344,5,Islam,1980
28189,Gansu,Chongxing Temple Management Committee,35.13212,103.69191,3,Buddhism,1989
28190,Gansu,Tamachi Grand Mosque,35.383331,103.544503,5,Islam,1968
28191,Gansu,Baijialing Mosque,35.322536,103.742477,5,Islam,2004
28192,Gansu,Liujiagou Mosque,35.294788,103.556879,5,Islam,1981
28193,Gansu,Qinglong Temple,35.418466,103.750995,3,Buddhism,1989
28194,Gansu,Lizibao Mosque,35.29147,103.585132,5,Islam,1894
28195,Gansu,Dongdata Mosque,35.3257,103.5839,5,Islam,1981
28196,Gansu,Dongwan Mosque,35.255026,103.570058,5,Islam,1980
28197,Gansu,Nangdi Mosque,35.309268,103.609332,5,Islam,1990
28198,Gansu,Baoliang Mosque,35.303151,103.643277,5,Islam,1980
28199,Gansu,Zhaojiawan Qubba (Mosque),35.227949,103.675245,5,Islam,1907
28200,Gansu,Caizigou Mosque,35.212248,103.605093,5,Islam,1918
28201,Gansu,Gazhuangda Temple,35.344078,103.591022,5,Islam,1999
28202,Gansu,Kangjiatan Mosque,35.276732,103.704487,5,Islam,1906
28203,Gansu,Ditang Temple,35.014316,103.749558,4,Daoism,1994
28204,Gansu,Puwang Temple,35.364366,103.709867,4,Daoism,1984
28205,Gansu,Xiaxianjia Mosque,35.309268,103.609332,5,Islam,1985
28206,Gansu,Jiamugou Lower Mosque,35.28281,103.641286,5,Islam,1980
28207,Gansu,Xiawan Upper Mosque,35.353757,103.609651,5,Islam,1969
28208,Gansu,Daojia Upper Mosque,35.375069,103.682616,5,Islam,1980
28209,Gansu,Xiejiao Mosque,35.372905,103.66885,5,Islam,1985
28210,Gansu,Ju'na Temple,35.21543,103.659286,5,Islam,1932
28211,Gansu,Helegou Mosque,35.22188,103.672598,5,Islam,1980
28212,Gansu,Erlang Temple,35.415237,103.583875,4,Daoism,1980
28213,Gansu,Eyanggou Lower Mosque,35.375042,103.755012,5,Islam,1985
28214,Gansu,Changjia Temple,35.320563,103.638577,5,Islam,1955
28215,Gansu,Dazhuang Upper Mosque,35.334116,103.72075,5,Islam,1553
28216,Gansu,Fanjia Upper Mosque,35.440815,103.697787,5,Islam,1980
28217,Gansu,Niulu Mosque,35.283935,103.558212,5,Islam,1981
28218,Gansu,Wangjiawan Mosque,35.414592,103.79434,5,Islam,1990
28219,Gansu,Shaliang Mosque,35.35764,103.64879,5,Islam,1981
28220,Gansu,Yanfeng Temple Management Committee,35.300768,103.491211,4,Daoism,1986
28221,Gansu,Xielupo Village Lower Mosque,35.24406,103.562906,5,Islam,1892
28222,Gansu,Natugou Temple,35.269367,103.557299,5,Islam,1981
28223,Gansu,Mawanjiao Temple,35.32974,103.620578,5,Islam,1962
28224,Gansu,Bacaigou Lower Mosque,35.294788,103.556879,5,Islam,1981
28225,Gansu,Sanchagou Qubba (Mosque),35.014316,103.749558,5,Islam,1993
28226,Gansu,Lujiapo Centural Mosque,35.353757,103.609651,5,Islam,1980
28227,Gansu,Yangjia Mosque,35.320972,103.664344,5,Islam,1980
28228,Gansu,Moqiang Central Mosque,35.343364,103.686464,5,Islam,1981
28229,Gansu,Lijiagou Upper Mosque,35.353757,103.609651,5,Islam,1935
28230,Gansu,Baijia Upper Mosque,35.334116,103.72075,5,Islam,1954
28231,Gansu,Daheyan Mosque,35.344445,103.579021,5,Islam,1886
28232,Gansu,Jieluo Temple,35.344445,103.579021,4,Daoism,1928
28233,Gansu,Bozuo Temple,35.328153,103.57705,5,Islam,1998
